exercicio;numero_patrimonio;descricao_bem;codigo_area_carga;valor_atual;situacao_bem
2026;415773;Longarina 3 lugares;1101;589,12;ATIVO
2026;296891;Notebook;1201;4.813,42;ATIVO
2026;416756;Monitor LED 24 polegadas;1401;690,63;ATIVO
2026;389704;Nobreak 1500VA;1101;758,17;ATIVO
2026;103.446;Longarina 3 lugares;1501;711,22;ATIVO
2026;00916953;Longarina 3 lugares;1601;540,42;ATIVO
2026;211556;Cadeira giratória com braços;1302;464,90;ATIVO
2026;809437;Armário de aço 2 portas;1401;868,81;ATIVO
2026;128344;Cadeira giratória com braços;1301;326,40;ATIVO
2026;625132;Gaveteiro volante;1205;414,23;ATIVO
2026;211453;Notebook;9001;3.898,18;ATIVO
2026;690.510;Condicionador de ar split;1502;3.294,63;ATIVO
2026;848989;Estação de trabalho;9001;3.158,01;ATIVO
2026;776701;Cadeira giratória com braços;1601;524,50;ATIVO
2026;616265;Cadeira giratória com braços;1202;289,83;ATIVO
2026;117456;Gaveteiro volante;1301;192,93;Ativo
2026;725105;Estação de trabalho;1502;3.700,93;ATIVO
2026;180664;Mesa de escritório em L;1601;1.056,45;ATIVO
2026;278480;Cadeira giratória com braços;1601;271,58;ATIVO
2026;519098;Impressora multifuncional;1401;1.457,18;ATIVO
2026;200356;Mesa de escritório em L;9001;597,45;ATIVO
2026;152554;Cadeira giratória com braços;1302;346,30;ATIVO
2026;471834;Monitor LED 24 polegadas;1202;1.179,78;ATIVO
2026;574542;Monitor LED 24 polegadas;1401;581,41;ATIVO
2026;651320;Estação de trabalho;1202;2.495,04;ATIVO
2026;961401;Nobreak 1500VA;9001;957,02;ATIVO
2026;515248;Scanner de mesa;1202;1.303,00;Ativo
2026;493448;Condicionador de ar split;1205;2.898,99;ATIVO
2026;196007;Mesa de escritório em L;1401;624.97;ATIVO
2026;486997;Monitor LED 24 polegadas;9001;880,46;ATIVO
2026;101823;Cadeira giratória com braços;1201;605,15;ATIVO
2026;00112905;Gaveteiro volante;9001;353,80;ATIVO
2026;518161;Impressora multifuncional;1302;3.386,56;ATIVO
2026;360680;Estação de trabalho;9002;3.886,20;ATIVO
2026;609257;Monitor LED 24 polegadas;9002;1.034,51;ATIVO
2026;915269;Cadeira giratória com braços;9002;538,91;ATIVO
2026;301779;Cadeira giratória com braços;1201;635,66;Ativo
2026;854595;Condicionador de ar split;9002;2.226,57;ATIVO
2026;609194;Notebook;1202;4.981,17;Ativo
2026;310841;Scanner de mesa;1102;1.003,08;ATIVO
2026;208984;Nobreak 1500VA;1701;917,68;ATIVO
2026;346188;Cadeira giratória com braços;1102;574.25;ATIVO
2026;989652;Cadeira giratória com braços;1202;805.70;ATIVO
2026;511065;Monitor LED 24 polegadas;1301;673,65;ATIVO
2026;286823;Cadeira giratória com braços;1301;310,71;ATIVO
2026;178529;Armário de aço 2 portas;9002;713,67;ATIVO
2026;634468;Cadeira giratória com braços;1102;758,11;Ativo
2026;741953;Gaveteiro volante;9001;368,24;Ativo
2026;750963;Estação de trabalho;1201;2.786,21;ATIVO
2026;382297;Mesa de escritório em L;1202;729,53;ATIVO
2026;341642;Gaveteiro volante;9002;569,18;ATIVO
2026;396387;Armário de aço 2 portas;9002;808,74;ATIVO
2026;501.571;Estação de trabalho;1101;3.939,08;ATIVO
2026;413444;Monitor LED 24 polegadas;1201;956,86;ATIVO
2026;415533;Estação de trabalho;9001;4253.38;ATIVO
2026;918081;Armário de aço 2 portas;1401;1.308,02;Ativo
2026;483982;Notebook;9001;4.557,19;Ativo
2026;962895;Gaveteiro volante;1201;596,48;ATIVO
2026;421732;Estação de trabalho;1102;3.748,74;ATIVO
2026;222257;Impressora multifuncional;9001;1.350,52;ATIVO
2026;893.830;Impressora multifuncional;1101;2.566,62;ATIVO
2026;254.026;Condicionador de ar split;1501;4.152,38;ATIVO
2026;855779;Estação de trabalho;1302;3000.63;ATIVO
2026;984648;Monitor LED 24 polegadas;1102;696,95;Ativo
2026;295648;Condicionador de ar split;1701;3.401,76;ATIVO
2026;917653;Longarina 3 lugares;1501;517,52;ATIVO
2026;797077;Monitor LED 24 polegadas;9001;975,69;Ativo
2026;00189120;Mesa de escritório em L;1501;478,34;ATIVO
2026;547635;Condicionador de ar split;1101;1.985,66;Ativo
2026;538544;Estação de trabalho;1201;4.282,01;ATIVO
2026;209475;Nobreak 1500VA;1701;492,19;ATIVO
2026;353901;Estação de trabalho;9001;2.403,19;ATIVO
2026;383015;Estação de trabalho;1501;2.805,99;ATIVO
2026;102226;Cadeira giratória com braços;1102;386,48;ATIVO
2026;00795445;Condicionador de ar split;1302;2.668,51;ATIVO
2026;829567;Condicionador de ar split;9002;3.899,14;ATIVO
2026;883375;Cadeira giratória com braços;9001;355,87;ATIVO
2026;746125;Gaveteiro volante;1701;538,34;ATIVO
2026;206563;Notebook;9001;3.673,61;ATIVO
2026;969541;Monitor LED 24 polegadas;1101;1.245,34;ATIVO
2026;740747;Condicionador de ar split;1501;2.892,87;ATIVO
2026;465372;Monitor LED 24 polegadas;9002;579,67;Ativo
2026;354439;Monitor LED 24 polegadas;1101;1.130,54;ATIVO
2026;491820;Cadeira giratória com braços;1101;506,59;Ativo
2026;632997;Notebook;9002;3.640,38;Ativo
2026;409786;Estação de trabalho;1202;2.562,75;ATIVO
2026;557936;Monitor LED 24 polegadas;9001;1059.01;ATIVO
2026;414605;Monitor LED 24 polegadas;1501;729,50;ATIVO
2026;324835;Armário de aço 2 portas;1101;643,61;ATIVO
2026;505601;Monitor LED 24 polegadas;9001;997,98;ATIVO
2026;789426;Armário de aço 2 portas;1502;1.184,92;ATIVO
2026;732644;Cadeira giratória com braços;9002;464.18;ATIVO
2026;935726;Armário de aço 2 portas;9002;919,20;ATIVO
2026;995251;Cadeira giratória com braços;1102;520.97;ATIVO
2026;537257;Nobreak 1500VA;9002;1.062,32;ATIVO
2026;506853;Notebook;9001;4.242,18;ATIVO
2026;540749;Cadeira giratória com braços;1501;508,65;ATIVO
2026;909586;Scanner de mesa;1201;1.535,23;ATIVO
2026;123885;Notebook;9001;3.160,86;ATIVO
2026;513222;Monitor LED 24 polegadas;1601;1.007,96;ATIVO
2026;739907;Nobreak 1500VA;1601;773,83;ATIVO
2026;786690;Cadeira giratória com braços;1101;784,15;ATIVO
2026;292040;Mesa de escritório em L;1302;1.076,55;ATIVO
2026;262610;Condicionador de ar split;1301;2160.10;ATIVO
2026;976984;Cadeira giratória com braços;1202;331,06;Ativo
2026;854942;Impressora multifuncional;9001;2.406,78;ATIVO
2026;990565;Nobreak 1500VA;1202;419,54;ATIVO
2026;949920;Monitor LED 24 polegadas;9001;1.158,96;ATIVO
2026;210681;Monitor LED 24 polegadas;9002;923,30;ATIVO
2026;784765;Cadeira giratória com braços;1701;809,73;ATIVO
2026;392833;Gaveteiro volante;1101;497,01;ATIVO
2026;335697;Longarina 3 lugares;9002;475,28;ATIVO
2026;733651;Armário de aço 2 portas;1701;698,27;ATIVO
2026;261682;Monitor LED 24 polegadas;1202;637,55;ATIVO
2026;904733;Notebook;9001;2977.61;Ativo
2026;608988;Estação de trabalho;9002;4.572,58;ATIVO
2026;350775;Cadeira giratória com braços;1202;493,94;ATIVO
2026;00299399;Monitor LED 24 polegadas;1301;1.150,29;ATIVO
2026;384568;Armário de aço 2 portas;1601;1.621,12;ATIVO
2026;691865;Longarina 3 lugares;9001;742,36;ATIVO
2026;648512;Mesa de escritório em L;1201;1.435,79;ATIVO
2026;876469;Nobreak 1500VA;9001;491.88;ATIVO
2026;978234;Scanner de mesa;9002;810,98;ATIVO
2026;682643;Monitor LED 24 polegadas;1701;1.190,72;ATIVO
2026;00398658;Estação de trabalho;9001;3.860,32;Ativo
2026;125905;Nobreak 1500VA;1101;1.020,93;ATIVO
2026;923127;Mesa de escritório em L;1502;1.060,45;ATIVO
2026;593336;Gaveteiro volante;9001;333,46;ATIVO
2026;533371;Notebook;9001;3.335,88;ATIVO
2026;873499;Mesa de escritório em L;9002;1.026,39;ATIVO
2026;642946;Armário de aço 2 portas;1202;897,12;ATIVO
2026;440740;Scanner de mesa;9001;1016.36;ATIVO
2026;547004;Mesa de escritório em L;1102;992,21;ATIVO
2026;616.316;Mesa de escritório em L;9001;1.146,20;ATIVO
2026;757296;Armário de aço 2 portas;1301;666,17;ATIVO
2026;524381;Estação de trabalho;1202;4.482,12;ATIVO
2026;742654;Monitor LED 24 polegadas;1301;1015.80;ATIVO
2026;582270;Scanner de mesa;9001;1.683,11;ATIVO
2026;760.955;Estação de trabalho;1502;2.626,14;ATIVO
2026;476184;Cadeira giratória com braços;1102;444,09;ATIVO
2026;215514;Cadeira giratória com braços;9002;515,07;ATIVO
2026;812249;Monitor LED 24 polegadas;9002;727,17;ATIVO
2026;348248;Armário de aço 2 portas;1501;909,64;ATIVO
2026;682884;Gaveteiro volante;1101;217,19;ATIVO
2026;276601;Estação de trabalho;1401;3.413,57;ATIVO
2026;579119;Longarina 3 lugares;1201;662,90;ATIVO
2026;931.119;Cadeira giratória com braços;1101;523,46;ATIVO
2026;163926;Cadeira giratória com braços;1101;613,54;ATIVO
2026;895823;Longarina 3 lugares;1201;927,13;ATIVO
2026;00612542;Monitor LED 24 polegadas;9002;709.82;ATIVO
2026;437971;Notebook;1401;2.952,34;Ativo
2026;940198;Cadeira giratória com braços;1201;420,07;ATIVO
2026;541855;Cadeira giratória com braços;1202;800,20;ATIVO
2026;346664;Cadeira giratória com braços;1601;609,10;ATIVO
2026;744160;Estação de trabalho;9001;4.526,14;ATIVO
2026;183042;Longarina 3 lugares;1201;389,94;Ativo
2026;742322;Impressora multifuncional;1202;2.656,11;Ativo
2026;972423;Monitor LED 24 polegadas;1502;1.132,24;Ativo
2026;989862;Impressora multifuncional;1302;2.601,42;ATIVO
2026;765718;Notebook;1502;3.372,60;Ativo
2026;266279;Estação de trabalho;9001;3245.04;ATIVO
2026;991550;Monitor LED 24 polegadas;9001;1.021,90;ATIVO
2026;00666508;Mesa de escritório em L;1501;1.090,60;ATIVO
2026;628033;Estação de trabalho;9002;3303.89;ATIVO
2026;417427;Notebook;9002;4.832,51;ATIVO
2026;943571;Nobreak 1500VA;1501;795,65;ATIVO
2026;636631;Armário de aço 2 portas;9001;878,28;Ativo
2026;192020;Estação de trabalho;1401;3.995,11;ATIVO
2026;858329;Impressora multifuncional;1101;1.949,75;ATIVO
2026;398414;Nobreak 1500VA;1201;595,51;Ativo
2026;561827;Longarina 3 lugares;1202;808,74;ATIVO
2026;00681522;Cadeira giratória com braços;1601;439,02;ATIVO
2026;714123;Longarina 3 lugares;1102;597.63;ATIVO
2026;967548;Estação de trabalho;1202;4.096,55;ATIVO
2026;385297;Estação de trabalho;1201;4.388,92;Ativo
2026;727825;Armário de aço 2 portas;9002;844,97;ATIVO
2026;00340001;Estação de trabalho;9001;2.792,85;ATIVO
2026;596018;Mesa de escritório em L;9001;1.223,71;ATIVO
2026;179432;Monitor LED 24 polegadas;1401;966,23;ATIVO
2026;499894;Condicionador de ar split;1101;3.623,74;Ativo
2026;821336;Gaveteiro volante;1102;272,98;ATIVO
2026;909812;Monitor LED 24 polegadas;1101;1228.68;BAIXADO
2026;780440;Condicionador de ar split;1102;3.147,61;ATIVO
2026;687506;Notebook;9001;5.098,22;ATIVO
2026;00129708;Armário de aço 2 portas;1601;1.169,45;ATIVO
2026;886909;Cadeira giratória com braços;9002;715,47;ATIVO
2026;327.010;Estação de trabalho;9001;4.039,91;ATIVO
2026;145623;Cadeira giratória com braços;9002;705,62;Ativo
2026;186635;Armário de aço 2 portas;1202;758,94;ATIVO
2026;421922;Estação de trabalho;1102;3.240,33;ATIVO
2026;955752;Nobreak 1500VA;1102;452,69;ATIVO
2026;141191;Monitor LED 24 polegadas;9001;646,02;ATIVO
2026;353495;Gaveteiro volante;9002;556,78;ATIVO
2026;605.959;Nobreak 1500VA;9001;1.006,26;Ativo
2026;345066;Mesa de escritório em L;1202;697,76;Ativo
2026;359580;Cadeira giratória com braços;1302;459,64;Ativo
2026;695004;Notebook;9001;5.108,00;ATIVO
2026;101167;Cadeira giratória com braços;1501;328,22;ATIVO
2026;618420;Notebook;9001;3.811,61;ATIVO
2026;00454403;Mesa de escritório em L;9001;920,82;ATIVO
2026;900761;Mesa de escritório em L;1502;799,31;ATIVO
2026;210181;Condicionador de ar split;1301;3.540,27;ATIVO
2026;498946;Monitor LED 24 polegadas;9002;1.208,70;ATIVO
2026;753198;Gaveteiro volante;1701;483,65;Ativo
2026;483488;Mesa de escritório em L;9002;992,10;ATIVO
2026;163337;Nobreak 1500VA;9001;524,84;ATIVO
2026;619840;Armário de aço 2 portas;1101;1.468,28;ATIVO
2026;681698;Condicionador de ar split;9002;2.408,44;Ativo
2026;394492;Mesa de escritório em L;1501;1.550,67;Ativo
2026;722094;Estação de trabalho;9001;2507.00;ATIVO
2026;570006;Monitor LED 24 polegadas;1201;925,29;ATIVO
2026;104822;Cadeira giratória com braços;1101;376,34;ATIVO
2026;00854802;Cadeira giratória com braços;1601;423,97;ATIVO
2026;692756;Estação de trabalho;9001;4.237,58;Ativo
2026;282197;Cadeira giratória com braços;1601;590,33;Ativo
2026;920779;Cadeira giratória com braços;1401;692,03;ATIVO
2026;406455;Estação de trabalho;1701;4.466,18;ATIVO
2026;328339;Cadeira giratória com braços;1202;632,87;ATIVO
2026;996497;Nobreak 1500VA;1502;1.084,02;ATIVO
2026;861838;Estação de trabalho;1202;3.798,87;ATIVO
2026;899171;Estação de trabalho;1401;2.843,07;ATIVO
2026;606193;Monitor LED 24 polegadas;1601;1.023,72;Ativo
2026;209954;Estação de trabalho;9001;2912.31;ATIVO
2026;330682;Monitor LED 24 polegadas;1501;1.032,59;ATIVO
2026;550082;Monitor LED 24 polegadas;1202;1.152,35;ATIVO
2026;479799;Impressora multifuncional;1301;2.906,31;ATIVO
2026;679412;Cadeira giratória com braços;1601;947,40;BAIXADO
2026;854207;Impressora multifuncional;1302;2.088,15;ATIVO
2026;917274;Cadeira giratória com braços;1501;344,69;Ativo
2026;153190;Impressora multifuncional;1601;3.440,94;ATIVO
2026;387998;Gaveteiro volante;1302;316,05;ATIVO
2026;974610;Mesa de escritório em L;9001;861,41;Ativo
2026;955497;Estação de trabalho;1401;2.698,51;ATIVO
2026;491117;Gaveteiro volante;1101;319,64;Ativo
2026;127074;Nobreak 1500VA;9001;998.60;ATIVO
2026;611026;Monitor LED 24 polegadas;1102;1.103,86;ATIVO
2026;610602;Gaveteiro volante;1401;200,60;ATIVO
2026;146059;Armário de aço 2 portas;1401;1.228,66;ATIVO
2026;779114;Scanner de mesa;9001;1.071,31;ATIVO
2026;865118;Cadeira giratória com braços;1101;682,19;ATIVO
2026;538531;Gaveteiro volante;1201;586,89;ATIVO
2026;842159;Cadeira giratória com braços;9002;331,90;ATIVO
2026;533273;Armário de aço 2 portas;1401;1174.29;ATIVO
2026;785.329;Monitor LED 24 polegadas;1201;1.099,83;ATIVO
2026;458580;Nobreak 1500VA;9001;635,60;ATIVO
2026;553998;Monitor LED 24 polegadas;1102;1035.00;ATIVO
2026;193407;Monitor LED 24 polegadas;1202;1.015,84;ATIVO
2026;499203;Gaveteiro volante;9001;253,26;ATIVO
2026;574949;Monitor LED 24 polegadas;1401;948,77;Ativo
2026;700111;Condicionador de ar split;9002;3.809,17;ATIVO
2026;775677;Armário de aço 2 portas;9002;1.184,42;ATIVO
2026;452625;Mesa de escritório em L;1501;1.175,92;Ativo
2026;468312;Monitor LED 24 polegadas;9001;689,38;ATIVO
2026;670.292;Armário de aço 2 portas;1202;903.28;Ativo
2026;220027;Cadeira giratória com braços;1301;252,41;BAIXADO
2026;537803;Gaveteiro volante;9001;224,64;ATIVO
2026;751552;Mesa de escritório em L;1301;966,61;ATIVO
2026;452939;Monitor LED 24 polegadas;1302;920,69;ATIVO
2026;940941;Condicionador de ar split;1401;3.740,07;Ativo
2026;753377;Estação de trabalho;1502;2761.14;ATIVO
2026;750697;Scanner de mesa;1101;1.714,86;ATIVO
2026;317489;Cadeira giratória com braços;1302;444,11;ATIVO
2026;212663;Estação de trabalho;1201;3.624,55;ATIVO
2026;573404;Mesa de escritório em L;1101;824,67;ATIVO
2026;590821;Impressora multifuncional;9001;2271.23;ATIVO
2026;205941;Longarina 3 lugares;1201;362,26;ATIVO
2026;534166;Cadeira giratória com braços;1201;639,48;ATIVO
2026;409134;Mesa de escritório em L;1302;927,62;Ativo
2026;306659;Gaveteiro volante;1301;456,13;ATIVO
2026;559540;Estação de trabalho;9001;3.303,80;ATIVO
2026;228600;Longarina 3 lugares;1301;561,23;ATIVO
2026;635224;Cadeira giratória com braços;1302;615,84;ATIVO
2026;437626;Monitor LED 24 polegadas;1401;1.187,59;ATIVO
2026;160518;Notebook;1501;4.758,36;Ativo
2026;863383;Cadeira giratória com braços;1701;373,86;Ativo
2026;401.481;Notebook;9001;4.028,59;Ativo
2026;348543;Armário de aço 2 portas;1201;800,30;ATIVO
2026;308.869;Condicionador de ar split;1601;3.113,58;Ativo
2026;557073;Estação de trabalho;9002;3.539,73;ATIVO
2026;00314101;Notebook;9001;4.420,97;ATIVO
2026;514847;Armário de aço 2 portas;1201;918,88;ATIVO
2026;462358;Notebook;1502;3.099,95;Ativo
2026;403.477;Gaveteiro volante;1601;526,75;Ativo
2026;00955640;Monitor LED 24 polegadas;1401;966,66;ATIVO
2026;203273;Estação de trabalho;1101;4.075,01;ATIVO
2026;511736;Cadeira giratória com braços;1701;429,92;ATIVO
2026;293687;Monitor LED 24 polegadas;9001;917,71;ATIVO
2026;421201;Cadeira giratória com braços;1401;781,90;ATIVO
2026;253451;Gaveteiro volante;1401;421,27;ATIVO
2026;183647;Estação de trabalho;9001;3.698,58;ATIVO
2026;108660;Mesa de escritório em L;9001;575,61;Ativo
2026;562823;Mesa de escritório em L;1101;556,55;ATIVO
2026;381613;Notebook;9001;4.826,63;ATIVO
2026;571119;Estação de trabalho;1301;3.710,43;ATIVO
2026;487024;Condicionador de ar split;1202;2.258,71;ATIVO
2026;856141;Monitor LED 24 polegadas;9001;865.93;Ativo
2026;507297;Estação de trabalho;1501;3.147,86;Ativo
2026;869658;Armário de aço 2 portas;1202;798,99;ATIVO
2026;268359;Estação de trabalho;9001;4427.55;ATIVO
2026;00392584;Estação de trabalho;1101;2.896,60;ATIVO
2026;844046;Estação de trabalho;1501;4.086,23;Ativo
2026;985.401;Cadeira giratória com braços;1401;699,94;Ativo
2026;662791;Monitor LED 24 polegadas;9001;849,25;BAIXADO
2026;508017;Nobreak 1500VA;1302;524,75;ATIVO
2026;677618;Cadeira giratória com braços;1101;617,63;Ativo
2026;861565;Impressora multifuncional;1302;2.318,29;ATIVO
2026;294805;Condicionador de ar split;1301;3.019,79;ATIVO
2026;990059;Scanner de mesa;9002;1.349,15;Ativo
2026;528471;Longarina 3 lugares;1501;758,95;ATIVO
2026;251916;Mesa de escritório em L;1102;586,06;ATIVO
2026;827285;Condicionador de ar split;9001;2.949,53;ATIVO
2026;236504;Mesa de escritório em L;1401;841.23;ATIVO
2026;766521;Nobreak 1500VA;9001;795,77;ATIVO
2026;513915;Gaveteiro volante;1701;572,75;ATIVO
2026;108141;Estação de trabalho;1102;2.757,84;Ativo
2026;384413;Impressora multifuncional;1502;2.188,69;BAIXADO
2026;564909;Cadeira giratória com braços;9002;628,98;ATIVO
2026;760167;Monitor LED 24 polegadas;1502;816,15;ATIVO
2026;00229406;Gaveteiro volante;1101;378,25;ATIVO
2026;411550;Monitor LED 24 polegadas;9001;981,81;ATIVO
2026;951335;Mesa de escritório em L;9002;586,76;ATIVO
2026;953370;Gaveteiro volante;1202;245,27;ATIVO
2026;00146850;Monitor LED 24 polegadas;1501;565,48;ATIVO
2026;939677;Cadeira giratória com braços;1102;516.76;ATIVO
2026;632244;Cadeira giratória com braços;1501;455,04;ATIVO
2026;967152;Impressora multifuncional;1201;1.882,19;Ativo
2026;00302439;Gaveteiro volante;1502;327.57;ATIVO
2026;318983;Cadeira giratória com braços;1101;275,02;ATIVO
2026;829534;Cadeira giratória com braços;1502;743.50;ATIVO
2026;230030;Monitor LED 24 polegadas;9001;1381.75;ATIVO
2026;969760;Monitor LED 24 polegadas;1601;1.086,90;Ativo
2026;538914;Cadeira giratória com braços;1102;596,35;ATIVO
2026;818805;Scanner de mesa;1701;1.713,82;ATIVO
2026;00557624;Monitor LED 24 polegadas;9001;856,60;ATIVO
2026;219351;Longarina 3 lugares;9002;435,59;ATIVO
2026;793962;Armário de aço 2 portas;1302;1.044,62;ATIVO
2026;668752;Gaveteiro volante;1401;487,33;ATIVO
2026;413055;Cadeira giratória com braços;1102;770,06;Ativo
2026;604839;Longarina 3 lugares;1301;390,74;ATIVO
2026;867661;Notebook;9002;4.923,27;ATIVO
2026;262512;Impressora multifuncional;9002;1.419,97;ATIVO
2026;685.267;Mesa de escritório em L;1201;1.275,15;ATIVO
2026;870904;Scanner de mesa;1101;1.732,35;Ativo
2026;146765;Mesa de escritório em L;1401;763,34;ATIVO
2026;391263;Cadeira giratória com braços;1401;720,43;ATIVO
2026;506756;Estação de trabalho;1102;3.388,48;ATIVO
2026;875786;Gaveteiro volante;1102;409,80;ATIVO
2026;00254375;Monitor LED 24 polegadas;9001;1.085,52;ATIVO
2026;460609;Armário de aço 2 portas;1101;997,53;ATIVO
2026;443919;Condicionador de ar split;9002;1.730,64;Ativo
2026;924903;Gaveteiro volante;1102;367,98;ATIVO
2026;371108;Cadeira giratória com braços;1601;415,51;ATIVO
2026;311076;Longarina 3 lugares;1202;649,00;ATIVO
2026;514798;Monitor LED 24 polegadas;1401;1069.35;ATIVO
2026;293241;Cadeira giratória com braços;1501;444,12;ATIVO
2026;847685;Monitor LED 24 polegadas;1601;793,95;ATIVO
2026;439834;Armário de aço 2 portas;1501;1.450,24;ATIVO
2026;952050;Cadeira giratória com braços;1102;568,85;Ativo
2026;238.648;Condicionador de ar split;1701;3.251,53;ATIVO
2026;00484181;Estação de trabalho;9001;4.254,46;ATIVO
2026;841348;Armário de aço 2 portas;1101;811,13;Ativo
2026;00412861;Notebook;1501;3042.40;ATIVO
2026;405265;Scanner de mesa;1101;2.115,08;ATIVO
2026;469358;Nobreak 1500VA;9001;1063.46;ATIVO
2026;338433;Armário de aço 2 portas;1201;1.338,28;ATIVO
2026;247371;Cadeira giratória com braços;1601;722,22;ATIVO
2026;553403;Mesa de escritório em L;9002;995,78;ATIVO
2026;00585240;Cadeira giratória com braços;9001;370,30;ATIVO
2026;324235;Cadeira giratória com braços;1101;763,21;Ativo
2026;402202;Armário de aço 2 portas;1701;1.258,52;ATIVO
2026;304565;Cadeira giratória com braços;1701;250.46;ATIVO
2026;547037;Gaveteiro volante;1502;385,03;ATIVO
2026;00138176;Notebook;1201;2.771,96;ATIVO
2026;250772;Mesa de escritório em L;1102;620,83;ATIVO
2026;189894;Scanner de mesa;9001;825,45;ATIVO
2026;230239;Notebook;9001;4.706,67;Ativo
2026;792892;Mesa de escritório em L;1601;1.051,22;ATIVO
2026;815225;Impressora multifuncional;1301;1.334,84;ATIVO
2026;512160;Armário de aço 2 portas;1701;769,32;Ativo
2026;645950;Impressora multifuncional;1401;1362.19;ATIVO
2026;218347;Gaveteiro volante;1501;381,79;ATIVO
2026;715781;Condicionador de ar split;9002;3.595,57;ATIVO
2026;702847;Monitor LED 24 polegadas;1102;679,87;ATIVO
2026;763435;Armário de aço 2 portas;1101;1.565,25;ATIVO
2026;510481;Gaveteiro volante;1502;572,54;ATIVO
2026;347059;Estação de trabalho;9002;3.850,22;ATIVO
2026;460200;Nobreak 1500VA;9001;630,99;ATIVO
2026;397253;Scanner de mesa;1102;1.217,36;ATIVO
2026;00339085;Mesa de escritório em L;1102;1.108,88;Ativo
2026;857505;Notebook;1502;4.260,56;ATIVO
2026;919616;Scanner de mesa;1502;1.946,88;ATIVO
2026;713376;Monitor LED 24 polegadas;9001;861,31;ATIVO
2026;608.797;Cadeira giratória com braços;1201;527,26;ATIVO
2026;286086;Scanner de mesa;1201;1897.32;ATIVO
2026;304487;Nobreak 1500VA;9001;428,92;ATIVO
2026;854021;Notebook;9001;3.874,48;ATIVO
2026;626408;Armário de aço 2 portas;1101;890,12;Ativo
2026;372873;Notebook;1101;4.642,30;Ativo
2026;961250;Monitor LED 24 polegadas;1201;644,06;ATIVO
2026;787708;Condicionador de ar split;1501;1.626,34;ATIVO
2026;674429;Monitor LED 24 polegadas;9002;728,44;ATIVO
2026;766173;Longarina 3 lugares;1501;737,63;ATIVO
2026;757430;Monitor LED 24 polegadas;9001;1.279,86;Ativo
2026;202489;Notebook;1302;4.070,74;ATIVO
2026;428300;Monitor LED 24 polegadas;1401;839,22;Ativo
2026;430020;Estação de trabalho;9002;3.062,32;ATIVO
2026;429841;Estação de trabalho;1101;3679.62;ATIVO
2026;715729;Estação de trabalho;1302;4.226,54;ATIVO
2026;995885;Estação de trabalho;1701;4.494,44;BAIXADO
2026;799514;Armário de aço 2 portas;1101;1.386,00;ATIVO
2026;677311;Monitor LED 24 polegadas;1101;965,59;ATIVO
2026;387023;Cadeira giratória com braços;1201;761,76;ATIVO
2026;504766;Impressora multifuncional;9001;2.749,90;ATIVO
2026;142979;Monitor LED 24 polegadas;1201;1.315,32;ATIVO
2026;585291;Cadeira giratória com braços;1501;451,83;ATIVO
2026;756901;Estação de trabalho;9001;3.786,36;ATIVO
2026;653112;Cadeira giratória com braços;1101;717,02;ATIVO
2026;00401523;Estação de trabalho;1102;3.434,95;ATIVO
2026;907442;Estação de trabalho;9001;3.836,24;ATIVO
2026;561505;Notebook;1302;5.443,41;ATIVO
2026;672160;Scanner de mesa;9002;1.782,38;Ativo
2026;135393;Scanner de mesa;9001;2.437,27;Ativo
2026;208145;Scanner de mesa;1501;1.515,44;ATIVO
2026;482075;Monitor LED 24 polegadas;1401;891,03;ATIVO
2026;00653813;Armário de aço 2 portas;9002;926,08;ATIVO
2026;946021;Estação de trabalho;1102;2.640,75;ATIVO
2026;347117;Mesa de escritório em L;1201;1.172,72;ATIVO
2026;947546;Armário de aço 2 portas;1301;1.181,98;ATIVO
2026;823957;Impressora multifuncional;9001;1974.12;ATIVO
2026;514723;Estação de trabalho;9001;2.593,26;ATIVO
2026;612530;Mesa de escritório em L;1101;428,96;Ativo
2026;822658;Mesa de escritório em L;1301;1.069,97;Ativo
2026;709004;Gaveteiro volante;1202;621,32;ATIVO
2026;373647;Cadeira giratória com braços;1301;524,10;ATIVO
2026;868021;Notebook;9001;2.752,02;ATIVO
2026;00666005;Condicionador de ar split;1601;1.950,47;ATIVO
2026;237058;Estação de trabalho;1101;3.520,86;ATIVO
2026;699477;Gaveteiro volante;1101;368,87;ATIVO
2026;505068;Nobreak 1500VA;9001;939,68;ATIVO
2026;488674;Cadeira giratória com braços;1601;603,05;ATIVO
2026;436235;Monitor LED 24 polegadas;9001;866,46;Ativo
2026;103800;Cadeira giratória com braços;1401;680,34;Ativo
2026;910123;Armário de aço 2 portas;1201;1350.68;ATIVO
2026;409130;Estação de trabalho;1201;3.690,94;ATIVO
2026;577252;Estação de trabalho;1102;2.771,14;ATIVO
2026;307447;Cadeira giratória com braços;1201;330,03;ATIVO
2026;180433;Mesa de escritório em L;1601;424,32;ATIVO
2026;258208;Cadeira giratória com braços;1102;582,48;ATIVO
2026;00457108;Gaveteiro volante;1502;285,54;ATIVO
2026;602809;Gaveteiro volante;1502;398,89;Ativo
2026;431773;Estação de trabalho;1201;4.242,31;ATIVO
2026;660741;Cadeira giratória com braços;1301;701,82;ATIVO
2026;411605;Notebook;1601;3.543,01;Ativo
2026;169612;Cadeira giratória com braços;1202;732,10;ATIVO
2026;268940;Gaveteiro volante;9002;488,73;ATIVO
2026;154403;Monitor LED 24 polegadas;1101;847,88;ATIVO
